Local time,Open,High,Low,Close,Volume
27.10.2009 08:00:00.000 GMT+0800,1.01890,1.02505,1.01475,1.02075,434978.125
28.10.2009 08:00:00.000 GMT+0800,1.02070,1.02780,1.01910,1.02645,420249.1563
29.10.2009 08:00:00.000 GMT+0800,1.02645,1.02860,1.01675,1.01825,436758.0625
30.10.2009 08:00:00.000 GMT+0800,1.01825,1.02755,1.01560,1.02594,420691.5
31.10.2009 08:00:00.000 GMT+0800,1.02594,1.02594,1.02594,1.02594,0
01.11.2009 08:00:00.000 GMT+0800,1.02588,1.02775,1.02355,1.02640,51449.1992
02.11.2009 08:00:00.000 GMT+0800,1.02645,1.02655,1.01645,1.02205,469130.7813
03.11.2009 08:00:00.000 GMT+0800,1.02205,1.03380,1.01945,1.02530,562329.6875
04.11.2009 08:00:00.000 GMT+0800,1.02535,1.02770,1.01270,1.01550,469269.4375
05.11.2009 08:00:00.000 GMT+0800,1.01550,1.01930,1.01315,1.01585,464465.875
06.11.2009 08:00:00.000 GMT+0800,1.01590,1.02010,1.01260,1.01723,401075.125
07.11.2009 08:00:00.000 GMT+0800,1.01723,1.01723,1.01723,1.01723,0
08.11.2009 08:00:00.000 GMT+0800,1.01675,1.01704,1.01359,1.01650,70450.5
09.11.2009 08:00:00.000 GMT+0800,1.01650,1.01730,1.00545,1.00735,441127.2188
10.11.2009 08:00:00.000 GMT+0800,1.00735,1.01085,1.00600,1.00710,458299.8438
11.11.2009 08:00:00.000 GMT+0800,1.00710,1.00990,1.00345,1.00810,354549.5
12.11.2009 08:00:00.000 GMT+0800,1.00810,1.01930,1.00585,1.01680,424962.875
13.11.2009 08:00:00.000 GMT+0800,1.01680,1.01850,1.01010,1.01158,348959.75
14.11.2009 08:00:00.000 GMT+0800,1.01158,1.01158,1.01158,1.01158,0
15.11.2009 08:00:00.000 GMT+0800,1.01160,1.01237,1.00895,1.00895,76335.6016
16.11.2009 08:00:00.000 GMT+0800,1.00895,1.01440,1.00470,1.00715,290189.8125
17.11.2009 08:00:00.000 GMT+0800,1.00715,1.02085,1.00600,1.01578,412030.1563
18.11.2009 08:00:00.000 GMT+0800,1.01573,1.01660,1.00760,1.01025,331464.75
19.11.2009 08:00:00.000 GMT+0800,1.01025,1.01955,1.01020,1.01345,337414.1563
20.11.2009 08:00:00.000 GMT+0800,1.01345,1.02235,1.01225,1.01708,350405.3125
21.11.2009 08:00:00.000 GMT+0800,1.01708,1.01708,1.01708,1.01708,0
22.11.2009 08:00:00.000 GMT+0800,1.01720,1.01970,1.01690,1.01710,48242.1016
23.11.2009 08:00:00.000 GMT+0800,1.01710,1.01715,1.00715,1.01020,270765.9063
24.11.2009 08:00:00.000 GMT+0800,1.01025,1.01520,1.00760,1.00860,311044.3125
25.11.2009 08:00:00.000 GMT+0800,1.00860,1.00910,0.99555,0.99705,268563.3125
26.11.2009 08:00:00.000 GMT+0800,0.99705,1.00765,0.99155,1.00495,222788.9063
27.11.2009 08:00:00.000 GMT+0800,1.00500,1.01760,1.00285,1.00485,263563.6875
28.11.2009 08:00:00.000 GMT+0800,1.00485,1.00485,1.00485,1.00485,0
29.11.2009 08:00:00.000 GMT+0800,1.00489,1.00745,1.00263,1.00550,30161.4004
30.11.2009 08:00:00.000 GMT+0800,1.00555,1.00705,0.99935,1.00325,426585.625
01.12.2009 08:00:00.000 GMT+0800,1.00325,1.00745,0.99695,0.99880,395922.8125
02.12.2009 08:00:00.000 GMT+0800,0.99880,1.00265,0.99780,1.00050,389629.1563
03.12.2009 08:00:00.000 GMT+0800,1.00055,1.00200,0.99605,0.99990,369946.8438
04.12.2009 08:00:00.000 GMT+0800,0.99990,1.01910,0.99840,1.01638,399946
05.12.2009 08:00:00.000 GMT+0800,1.01638,1.01638,1.01638,1.01638,0
06.12.2009 08:00:00.000 GMT+0800,1.01582,1.01683,1.01435,1.01560,49529.8711
07.12.2009 08:00:00.000 GMT+0800,1.01570,1.02445,1.01360,1.01840,521952.0938
08.12.2009 08:00:00.000 GMT+0800,1.01840,1.02905,1.01635,1.02745,477180.625
09.12.2009 08:00:00.000 GMT+0800,1.02745,1.02995,1.02185,1.02600,480585.7188
10.12.2009 08:00:00.000 GMT+0800,1.02600,1.03015,1.02370,1.02605,304049.8125
11.12.2009 08:00:00.000 GMT+0800,1.02605,1.03675,1.02345,1.03370,366558.1563
12.12.2009 08:00:00.000 GMT+0800,1.03370,1.03370,1.03370,1.03370,0
13.12.2009 08:00:00.000 GMT+0800,1.03407,1.03595,1.03286,1.03415,34830.0781
14.12.2009 08:00:00.000 GMT+0800,1.03385,1.03530,1.02945,1.03125,366612.4688
15.12.2009 08:00:00.000 GMT+0800,1.03125,1.04290,1.03094,1.04005,391228.8125
16.12.2009 08:00:00.000 GMT+0800,1.04005,1.04250,1.03455,1.03890,404205.0625
